timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1649940935467,667,contact/imgs/Nexus_6.jpg-565,200,OK,Send Message Thread Group 3-9,bin,true,,232121,429,20,26,https://www.demoblaze.com/imgs/Nexus_6.jpg,171,0,0
1649940936134,520,contact/imgs/Lumia_1520.jpg-564,200,OK,Send Message Thread Group 3-9,bin,true,,145538,432,20,26,https://www.demoblaze.com/imgs/Lumia_1520.jpg,365,0,0
1649940936654,386,contact/imgs/iphone_6.jpg-566,200,OK,Send Message Thread Group 3-9,bin,true,,201267,430,20,26,https://www.demoblaze.com/imgs/iphone_6.jpg,165,0,0
1649940937040,474,contact/imgs/xperia_z5.jpg-567,200,OK,Send Message Thread Group 3-9,bin,true,,143992,431,20,27,https://www.demoblaze.com/imgs/xperia_z5.jpg,343,0,0
1649940937514,331,contact/index.html-570,200,OK,Send Message Thread Group 3-9,text,true,,5185,483,20,27,https://www.demoblaze.com/index.html,330,0,0
1649940937845,337,contact/css/latofonts.css-572,200,OK,Send Message Thread Group 3-9,text,true,,1349,423,20,26,https://www.demoblaze.com/css/latofonts.css,337,0,0
1649940938182,138,contact/css/latostyle.css-574,200,OK,Send Message Thread Group 3-9,text,true,,967,423,20,26,https://www.demoblaze.com/css/latostyle.css,138,0,0
1649940938320,173,contact/node_modules/jquery/dist/jquery.min.js-575,200,OK,Send Message Thread Group 3-9,text,true,,35894,430,20,26,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,166,0,0
1649940938493,385,contact/node_modules/video.js/dist/video.min.js-576,200,OK,Send Message Thread Group 3-9,text,true,,159874,431,20,26,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,193,0,0
1649940938878,261,contact/node_modules/video.js/dist/video-js.min.css-573,200,OK,Send Message Thread Group 3-9,text,true,,12299,449,20,26,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,259,0,0
1649940939137,345,contact/node_modules/bootstrap/dist/css/bootstrap.min.css-571,200,OK,Send Message Thread Group 3-9,text,true,,28212,455,20,26,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,339,0,0
1649940939482,406,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-577,200,OK,Send Message Thread Group 3-9,text,true,,72869,456,20,27,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,334,0,0
1649940939888,141,contact/node_modules/tether/dist/js/tether.min.js-578,200,OK,Send Message Thread Group 3-9,text,true,,9125,433,20,27,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,134,0,0
1649940940029,357,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-579,200,OK,Send Message Thread Group 3-9,text,true,,15462,439,20,27,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,340,0,0
1649940940386,192,contact/js/index.js-580,200,OK,Send Message Thread Group 3-9,text,true,,2904,403,20,26,https://www.demoblaze.com/js/index.js,192,0,0
1649940940578,155,contact/bm.png-582,200,OK,Send Message Thread Group 3-9,bin,true,,4287,419,20,26,https://www.demoblaze.com/bm.png,155,0,0
1649940940734,347,contact/iphone1.jpg-584,200,OK,Send Message Thread Group 3-9,bin,true,,34923,424,20,26,https://www.demoblaze.com/iphone1.jpg,342,0,0
1649940941081,349,contact/nexus1.jpg-583,200,OK,Send Message Thread Group 3-9,bin,true,,34164,423,19,25,https://www.demoblaze.com/nexus1.jpg,344,0,0
1649940941430,337,contact/Samsung1.jpg-581,200,OK,Send Message Thread Group 3-9,bin,true,,27703,425,19,26,https://www.demoblaze.com/Samsung1.jpg,333,0,0
1649940941767,334,contact/config.json-585,200,OK,Send Message Thread Group 3-9,text,true,,456,476,19,26,https://www.demoblaze.com/config.json,334,0,0
1649940942102,375,contact/entries-586,200,OK,Send Message Thread Group 3-9,text,true,,1502,392,19,25,https://api.demoblaze.com/entries,375,0,0
1649940942477,643,contact/imgs/galaxy_s6.jpg-587,200,OK,Send Message Thread Group 3-9,bin,true,,107757,431,19,25,https://www.demoblaze.com/imgs/galaxy_s6.jpg,414,0,0
1649940943120,796,contact/imgs/iphone_6.jpg-588,200,OK,Send Message Thread Group 3-9,bin,true,,201267,430,19,26,https://www.demoblaze.com/imgs/iphone_6.jpg,405,0,0
1649940943916,432,contact/imgs/Nexus_6.jpg-590,200,OK,Send Message Thread Group 3-9,bin,true,,232121,429,18,25,https://www.demoblaze.com/imgs/Nexus_6.jpg,190,0,0
1649940944347,539,contact/imgs/Lumia_1520.jpg-589,200,OK,Send Message Thread Group 3-9,bin,true,,145538,432,17,23,https://www.demoblaze.com/imgs/Lumia_1520.jpg,398,0,0
1649940944886,469,contact/imgs/xperia_z5.jpg-591,200,OK,Send Message Thread Group 3-9,bin,true,,143992,431,16,22,https://www.demoblaze.com/imgs/xperia_z5.jpg,344,0,0
1649940945355,432,contact/imgs/HTC_M9.jpg-592,200,OK,Send Message Thread Group 3-9,bin,true,,97258,428,16,23,https://www.demoblaze.com/imgs/HTC_M9.jpg,342,0,0
1649940923824,22280,Send Message Transaction Controller,200,"Number of samples in transaction : 51, number of failing samples : 0",Send Message Thread Group 3-7,,true,,3829536,22084,15,22,null,0,8,719
1649940923825,546,contact/index.html-542,200,OK,Send Message Thread Group 3-7,text,true,,19926,483,18,20,https://www.demoblaze.com/index.html,487,0,252
1649940924370,2441,contact/node_modules/video.js/dist/video.min.js-548,200,OK,Send Message Thread Group 3-7,text,true,,481594,431,20,23,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,627,0,0
1649940926811,138,contact/css/latostyle.css-546,200,OK,Send Message Thread Group 3-7,text,true,,1068,423,20,23,https://www.demoblaze.com/css/latostyle.css,138,0,0
1649940926950,262,contact/node_modules/jquery/dist/jquery.min.js-547,200,OK,Send Message Thread Group 3-7,text,true,,35939,430,20,23,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,142,0,0
1649940927212,132,contact/css/latofonts.css-545,200,OK,Send Message Thread Group 3-7,text,true,,1202,423,20,23,https://www.demoblaze.com/css/latofonts.css,132,0,0
1649940927344,257,contact/node_modules/video.js/dist/video-js.min.css-544,200,OK,Send Message Thread Group 3-7,text,true,,40336,449,20,24,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,135,0,0
1649940927602,206,contact/node_modules/bootstrap/dist/css/bootstrap.min.css-543,200,OK,Send Message Thread Group 3-7,text,true,,28509,455,20,24,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,143,0,0
1649940927808,160,contact/js/index.js-551,200,OK,Send Message Thread Group 3-7,text,true,,3030,403,20,24,https://www.demoblaze.com/js/index.js,152,0,0
1649940927968,167,contact/node_modules/tether/dist/js/tether.min.js-550,200,OK,Send Message Thread Group 3-7,text,true,,9388,433,20,24,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,161,0,0
1649940928135,380,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-549,200,OK,Send Message Thread Group 3-7,text,true,,72739,456,20,24,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,147,0,0
1649940928515,202,contact/Samsung1.jpg-554,200,OK,Send Message Thread Group 3-7,bin,true,,27703,425,20,24,https://www.demoblaze.com/Samsung1.jpg,141,0,0
1649940928718,142,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-552,200,OK,Send Message Thread Group 3-7,text,true,,15740,439,20,24,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,132,0,0
1649940928860,272,contact/nexus1.jpg-553,200,OK,Send Message Thread Group 3-7,bin,true,,34164,423,20,24,https://www.demoblaze.com/nexus1.jpg,135,0,0
1649940929131,141,contact/bm.png-557,200,OK,Send Message Thread Group 3-7,bin,true,,4287,419,20,24,https://www.demoblaze.com/bm.png,134,0,0
1649940929272,402,contact/iphone1.jpg-555,200,OK,Send Message Thread Group 3-7,bin,true,,34923,424,20,24,https://www.demoblaze.com/iphone1.jpg,334,0,0
1649940929674,139,contact/config.json-558,200,OK,Send Message Thread Group 3-7,text,true,,445,476,20,24,https://www.demoblaze.com/config.json,139,0,0
1649940929813,394,contact/imgs/front.jpg-556,200,OK,Send Message Thread Group 3-7,bin,true,,24973,427,20,24,https://www.demoblaze.com/imgs/front.jpg,329,0,0
1649940930208,259,contact/index.m3u8-560,200,OK,Send Message Thread Group 3-7,text,true,,1477,421,20,24,https://hls.demoblaze.com/index.m3u8,259,0,194
1649940930467,69,contact/about_demo_hls_600k.m3u8-561,200,OK,Send Message Thread Group 3-7,text,true,,6288,435,20,24,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,63,0,0
1649940930536,721,contact/entries-559,200,OK,Send Message Thread Group 3-7,text,true,,1620,418,20,24,https://api.demoblaze.com/entries,721,0,273
1649940931257,999,contact/about_demo_hls_600k00000.ts-562,200,OK,Send Message Thread Group 3-7,text,true,,543167,412,20,25,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,88,0,0
1649940932256,1730,contact/imgs/galaxy_s6.jpg-563,200,OK,Send Message Thread Group 3-7,bin,true,,107757,431,20,26,https://www.demoblaze.com/imgs/galaxy_s6.jpg,334,0,0
1649940933986,638,contact/imgs/sony_vaio_5.jpg-569,200,OK,Send Message Thread Group 3-7,bin,true,,90795,433,20,26,https://www.demoblaze.com/imgs/sony_vaio_5.jpg,388,0,0
1649940934623,1011,contact/imgs/HTC_M9.jpg-568,200,OK,Send Message Thread Group 3-7,bin,true,,97258,428,20,26,https://www.demoblaze.com/imgs/HTC_M9.jpg,190,0,0
1649940935634,720,contact/imgs/Nexus_6.jpg-565,200,OK,Send Message Thread Group 3-7,bin,true,,232121,429,20,26,https://www.demoblaze.com/imgs/Nexus_6.jpg,191,0,0
1649940936354,462,contact/imgs/Lumia_1520.jpg-564,200,OK,Send Message Thread Group 3-7,bin,true,,145538,432,20,26,https://www.demoblaze.com/imgs/Lumia_1520.jpg,153,0,0
1649940936816,460,contact/imgs/iphone_6.jpg-566,200,OK,Send Message Thread Group 3-7,bin,true,,201267,430,20,26,https://www.demoblaze.com/imgs/iphone_6.jpg,172,0,0
1649940937276,599,contact/imgs/xperia_z5.jpg-567,200,OK,Send Message Thread Group 3-7,bin,true,,143992,431,20,27,https://www.demoblaze.com/imgs/xperia_z5.jpg,344,0,0
1649940937875,160,contact/index.html-570,200,OK,Send Message Thread Group 3-7,text,true,,19926,483,20,27,https://www.demoblaze.com/index.html,152,0,0
1649940938036,146,contact/css/latofonts.css-572,200,OK,Send Message Thread Group 3-7,text,true,,1318,423,20,26,https://www.demoblaze.com/css/latofonts.css,146,0,0
1649940938182,147,contact/css/latostyle.css-574,200,OK,Send Message Thread Group 3-7,text,true,,900,423,20,26,https://www.demoblaze.com/css/latostyle.css,147,0,0
1649940938329,180,contact/node_modules/jquery/dist/jquery.min.js-575,200,OK,Send Message Thread Group 3-7,text,true,,35953,430,20,26,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,170,0,0
1649940938509,532,contact/node_modules/video.js/dist/video.min.js-576,200,OK,Send Message Thread Group 3-7,text,true,,160404,431,20,26,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,189,0,0
1649940939039,140,contact/node_modules/video.js/dist/video-js.min.css-573,200,OK,Send Message Thread Group 3-7,text,true,,12444,449,20,26,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,133,0,0
1649940939179,145,contact/node_modules/bootstrap/dist/css/bootstrap.min.css-571,200,OK,Send Message Thread Group 3-7,text,true,,28282,455,20,26,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,139,0,0
1649940939324,928,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-577,200,OK,Send Message Thread Group 3-7,text,true,,72715,456,20,27,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,858,0,0
1649940940252,333,contact/node_modules/tether/dist/js/tether.min.js-578,200,OK,Send Message Thread Group 3-7,text,true,,9288,433,20,26,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,333,0,0
1649940940585,399,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-579,200,OK,Send Message Thread Group 3-7,text,true,,46975,439,20,26,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,391,0,0
1649940940984,214,contact/js/index.js-580,200,OK,Send Message Thread Group 3-7,text,true,,2829,403,19,25,https://www.demoblaze.com/js/index.js,214,0,0
1649940941198,328,contact/bm.png-582,200,OK,Send Message Thread Group 3-7,bin,true,,4287,419,19,26,https://www.demoblaze.com/bm.png,328,0,0
1649940941527,339,contact/iphone1.jpg-584,200,OK,Send Message Thread Group 3-7,bin,true,,34923,424,19,26,https://www.demoblaze.com/iphone1.jpg,330,0,0
1649940941866,140,contact/nexus1.jpg-583,200,OK,Send Message Thread Group 3-7,bin,true,,34164,423,19,26,https://www.demoblaze.com/nexus1.jpg,134,0,0
1649940942006,155,contact/Samsung1.jpg-581,200,OK,Send Message Thread Group 3-7,bin,true,,27703,425,19,25,https://www.demoblaze.com/Samsung1.jpg,152,0,0
1649940942162,140,contact/config.json-585,200,OK,Send Message Thread Group 3-7,text,true,,680,476,19,25,https://www.demoblaze.com/config.json,140,0,0
1649940942302,364,contact/entries-586,200,OK,Send Message Thread Group 3-7,text,true,,1566,392,19,25,https://api.demoblaze.com/entries,364,0,0
1649940942666,266,contact/imgs/galaxy_s6.jpg-587,200,OK,Send Message Thread Group 3-7,bin,true,,107757,431,19,25,https://www.demoblaze.com/imgs/galaxy_s6.jpg,189,0,0
1649940942932,315,contact/imgs/iphone_6.jpg-588,200,OK,Send Message Thread Group 3-7,bin,true,,201267,430,19,25,https://www.demoblaze.com/imgs/iphone_6.jpg,187,0,0
1649940943247,281,contact/imgs/Nexus_6.jpg-590,200,OK,Send Message Thread Group 3-7,bin,true,,232121,429,19,26,https://www.demoblaze.com/imgs/Nexus_6.jpg,179,0,0
1649940943528,303,contact/imgs/Lumia_1520.jpg-589,200,OK,Send Message Thread Group 3-7,bin,true,,145538,432,19,26,https://www.demoblaze.com/imgs/Lumia_1520.jpg,146,0,0
1649940943831,170,contact/imgs/xperia_z5.jpg-591,200,OK,Send Message Thread Group 3-7,bin,true,,143992,431,19,26,https://www.demoblaze.com/imgs/xperia_z5.jpg,142,0,0
1649940944001,2106,contact/imgs/HTC_M9.jpg-592,200,OK,Send Message Thread Group 3-7,bin,true,,97258,428,15,22,https://www.demoblaze.com/imgs/HTC_M9.jpg,346,0,0
1649940924315,21808,Send Message Transaction Controller,200,"Number of samples in transaction : 51, number of failing samples : 0",Send Message Thread Group 3-17,,true,,4077041,22084,14,21,null,0,6,747
1649940924315,680,contact/index.html-542,200,OK,Send Message Thread Group 3-17,text,true,,5290,483,20,22,https://www.demoblaze.com/index.html,679,0,271
1649940924996,901,contact/node_modules/video.js/dist/video.min.js-548,200,OK,Send Message Thread Group 3-17,text,true,,481594,431,20,23,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,506,0,0
1649940925897,342,contact/css/latostyle.css-546,200,OK,Send Message Thread Group 3-17,text,true,,976,423,20,23,https://www.demoblaze.com/css/latostyle.css,342,0,0
1649940926240,345,contact/node_modules/jquery/dist/jquery.min.js-547,200,OK,Send Message Thread Group 3-17,text,true,,36068,430,20,23,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,339,0,0
1649940926585,501,contact/css/latofonts.css-545,200,OK,Send Message Thread Group 3-17,text,true,,1393,423,20,23,https://www.demoblaze.com/css/latofonts.css,501,0,0
1649940927087,137,contact/node_modules/video.js/dist/video-js.min.css-544,200,OK,Send Message Thread Group 3-17,text,true,,12257,449,20,23,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,133,0,0
1649940927224,155,contact/node_modules/bootstrap/dist/css/bootstrap.min.css-543,200,OK,Send Message Thread Group 3-17,text,true,,28507,455,20,23,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,140,0,0
1649940927379,142,contact/js/index.js-551,200,OK,Send Message Thread Group 3-17,text,true,,2963,403,20,24,https://www.demoblaze.com/js/index.js,133,0,0
1649940927521,144,contact/node_modules/tether/dist/js/tether.min.js-550,200,OK,Send Message Thread Group 3-17,text,true,,9287,433,20,24,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,133,0,0
1649940927666,155,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-549,200,OK,Send Message Thread Group 3-17,text,true,,72825,456,20,24,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,142,0,0
1649940927821,346,contact/Samsung1.jpg-554,200,OK,Send Message Thread Group 3-17,bin,true,,27703,425,20,24,https://www.demoblaze.com/Samsung1.jpg,339,0,0
1649940928167,464,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-552,200,OK,Send Message Thread Group 3-17,text,true,,15237,439,20,24,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,461,0,0
1649940928631,168,contact/nexus1.jpg-553,200,OK,Send Message Thread Group 3-17,bin,true,,34164,423,20,24,https://www.demoblaze.com/nexus1.jpg,162,0,0
1649940928799,342,contact/bm.png-557,200,OK,Send Message Thread Group 3-17,bin,true,,4287,419,20,24,https://www.demoblaze.com/bm.png,341,0,0
1649940929140,334,contact/iphone1.jpg-555,200,OK,Send Message Thread Group 3-17,bin,true,,34923,424,20,23,https://www.demoblaze.com/iphone1.jpg,326,0,0
1649940929474,146,contact/config.json-558,200,OK,Send Message Thread Group 3-17,text,true,,450,476,20,24,https://www.demoblaze.com/config.json,146,0,0
1649940929620,340,contact/imgs/front.jpg-556,200,OK,Send Message Thread Group 3-17,bin,true,,24973,427,20,24,https://www.demoblaze.com/imgs/front.jpg,329,0,0
1649940929960,279,contact/index.m3u8-560,200,OK,Send Message Thread Group 3-17,text,true,,1477,421,20,24,https://hls.demoblaze.com/index.m3u8,279,0,213
1649940930239,60,contact/about_demo_hls_600k.m3u8-561,200,OK,Send Message Thread Group 3-17,text,true,,6288,435,20,24,https://hls.demoblaze.com/about_demo_hls_600k.m3u8,59,0,0
1649940930300,702,contact/entries-559,200,OK,Send Message Thread Group 3-17,text,true,,1586,418,20,24,https://api.demoblaze.com/entries,702,0,263
1649940931002,575,contact/about_demo_hls_600k00000.ts-562,200,OK,Send Message Thread Group 3-17,text,true,,543167,412,20,25,https://hls.demoblaze.com/about_demo_hls_600k00000.ts,79,0,0
1649940931577,2315,contact/imgs/galaxy_s6.jpg-563,200,OK,Send Message Thread Group 3-17,bin,true,,107757,431,20,26,https://www.demoblaze.com/imgs/galaxy_s6.jpg,156,0,0
1649940933892,384,contact/imgs/sony_vaio_5.jpg-569,200,OK,Send Message Thread Group 3-17,bin,true,,90795,433,20,26,https://www.demoblaze.com/imgs/sony_vaio_5.jpg,156,0,0
1649940934275,168,contact/imgs/HTC_M9.jpg-568,200,OK,Send Message Thread Group 3-17,bin,true,,97258,428,20,26,https://www.demoblaze.com/imgs/HTC_M9.jpg,143,0,0
1649940934443,576,contact/imgs/Nexus_6.jpg-565,200,OK,Send Message Thread Group 3-17,bin,true,,232121,429,20,25,https://www.demoblaze.com/imgs/Nexus_6.jpg,477,0,0
1649940935019,2028,contact/imgs/Lumia_1520.jpg-564,200,OK,Send Message Thread Group 3-17,bin,true,,145538,432,20,26,https://www.demoblaze.com/imgs/Lumia_1520.jpg,284,0,0
1649940937047,969,contact/imgs/iphone_6.jpg-566,200,OK,Send Message Thread Group 3-17,bin,true,,201267,430,20,27,https://www.demoblaze.com/imgs/iphone_6.jpg,461,0,0
1649940938016,294,contact/imgs/xperia_z5.jpg-567,200,OK,Send Message Thread Group 3-17,bin,true,,143992,431,20,26,https://www.demoblaze.com/imgs/xperia_z5.jpg,154,0,0
1649940938310,175,contact/index.html-570,200,OK,Send Message Thread Group 3-17,text,true,,19926,483,20,26,https://www.demoblaze.com/index.html,171,0,0
1649940938485,182,contact/css/latofonts.css-572,200,OK,Send Message Thread Group 3-17,text,true,,1200,423,20,26,https://www.demoblaze.com/css/latofonts.css,182,0,0
1649940938667,579,contact/css/latostyle.css-574,200,OK,Send Message Thread Group 3-17,text,true,,1077,423,20,26,https://www.demoblaze.com/css/latostyle.css,579,0,0
1649940939244,158,contact/node_modules/jquery/dist/jquery.min.js-575,200,OK,Send Message Thread Group 3-17,text,true,,35862,430,20,26,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,146,0,0
1649940939402,774,contact/node_modules/video.js/dist/video.min.js-576,200,OK,Send Message Thread Group 3-17,text,true,,481594,431,20,27,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,401,0,0
1649940940176,346,contact/node_modules/video.js/dist/video-js.min.css-573,200,OK,Send Message Thread Group 3-17,text,true,,12683,449,20,26,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,344,0,0
1649940940522,149,contact/node_modules/bootstrap/dist/css/bootstrap.min.css-571,200,OK,Send Message Thread Group 3-17,text,true,,28297,455,20,26,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,138,0,0
1649940940671,234,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-577,200,OK,Send Message Thread Group 3-17,text,true,,73179,456,20,26,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,152,0,0
1649940940905,365,contact/node_modules/tether/dist/js/tether.min.js-578,200,OK,Send Message Thread Group 3-17,text,true,,9299,433,19,25,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,362,0,0
1649940941270,144,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-579,200,OK,Send Message Thread Group 3-17,text,true,,15677,439,19,25,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,140,0,0
1649940941414,443,contact/js/index.js-580,200,OK,Send Message Thread Group 3-17,text,true,,2958,403,19,26,https://www.demoblaze.com/js/index.js,443,0,0
1649940941858,335,contact/bm.png-582,200,OK,Send Message Thread Group 3-17,bin,true,,4287,419,19,25,https://www.demoblaze.com/bm.png,334,0,0
1649940942193,140,contact/iphone1.jpg-584,200,OK,Send Message Thread Group 3-17,bin,true,,34923,424,19,25,https://www.demoblaze.com/iphone1.jpg,134,0,0
1649940942333,143,contact/nexus1.jpg-583,200,OK,Send Message Thread Group 3-17,bin,true,,34164,423,19,25,https://www.demoblaze.com/nexus1.jpg,139,0,0
1649940942476,142,contact/Samsung1.jpg-581,200,OK,Send Message Thread Group 3-17,bin,true,,27703,425,19,25,https://www.demoblaze.com/Samsung1.jpg,136,0,0
1649940942618,139,contact/config.json-585,200,OK,Send Message Thread Group 3-17,text,true,,501,476,19,25,https://www.demoblaze.com/config.json,139,0,0
1649940942757,1273,contact/entries-586,200,OK,Send Message Thread Group 3-17,text,true,,1635,392,18,25,https://api.demoblaze.com/entries,1273,0,0
1649940944029,442,contact/imgs/galaxy_s6.jpg-587,200,OK,Send Message Thread Group 3-17,bin,true,,107757,431,18,25,https://www.demoblaze.com/imgs/galaxy_s6.jpg,360,0,0
1649940944471,291,contact/imgs/iphone_6.jpg-588,200,OK,Send Message Thread Group 3-17,bin,true,,201267,430,18,24,https://www.demoblaze.com/imgs/iphone_6.jpg,192,0,0
1649940944762,269,contact/imgs/Nexus_6.jpg-590,200,OK,Send Message Thread Group 3-17,bin,true,,232121,429,17,23,https://www.demoblaze.com/imgs/Nexus_6.jpg,181,0,0
1649940945031,539,contact/imgs/Lumia_1520.jpg-589,200,OK,Send Message Thread Group 3-17,bin,true,,145538,432,16,23,https://www.demoblaze.com/imgs/Lumia_1520.jpg,450,0,0
1649940945570,184,contact/imgs/xperia_z5.jpg-591,200,OK,Send Message Thread Group 3-17,bin,true,,143992,431,16,23,https://www.demoblaze.com/imgs/xperia_z5.jpg,146,0,0
1649940945754,370,contact/imgs/HTC_M9.jpg-592,200,OK,Send Message Thread Group 3-17,bin,true,,97258,428,14,21,https://www.demoblaze.com/imgs/HTC_M9.jpg,352,0,0
1649940924366,22077,Send Message Transaction Controller,200,"Number of samples in transaction : 51, number of failing samples : 0",Send Message Thread Group 3-18,,true,,3770628,22084,13,20,null,0,8,1096
1649940924367,549,contact/index.html-542,200,OK,Send Message Thread Group 3-18,text,true,,19926,483,20,22,https://www.demoblaze.com/index.html,496,0,256
1649940924916,1387,contact/node_modules/video.js/dist/video.min.js-548,200,OK,Send Message Thread Group 3-18,text,true,,481601,431,20,23,https://www.demoblaze.com/node_modules/video.js/dist/video.min.js,434,0,0
1649940926303,134,contact/css/latostyle.css-546,200,OK,Send Message Thread Group 3-18,text,true,,1079,423,20,23,https://www.demoblaze.com/css/latostyle.css,134,0,0
1649940926437,571,contact/node_modules/jquery/dist/jquery.min.js-547,200,OK,Send Message Thread Group 3-18,text,true,,36286,430,20,23,https://www.demoblaze.com/node_modules/jquery/dist/jquery.min.js,350,0,0
1649940927008,137,contact/css/latofonts.css-545,200,OK,Send Message Thread Group 3-18,text,true,,1432,423,20,23,https://www.demoblaze.com/css/latofonts.css,137,0,0
1649940927146,139,contact/node_modules/video.js/dist/video-js.min.css-544,200,OK,Send Message Thread Group 3-18,text,true,,12622,449,20,23,https://www.demoblaze.com/node_modules/video.js/dist/video-js.min.css,134,0,0
1649940927286,148,contact/node_modules/bootstrap/dist/css/bootstrap.min.css-543,200,OK,Send Message Thread Group 3-18,text,true,,28201,455,20,23,https://www.demoblaze.com/node_modules/bootstrap/dist/css/bootstrap.min.css,139,0,0
1649940927434,331,contact/js/index.js-551,200,OK,Send Message Thread Group 3-18,text,true,,2841,403,20,24,https://www.demoblaze.com/js/index.js,330,0,0
1649940927765,145,contact/node_modules/tether/dist/js/tether.min.js-550,200,OK,Send Message Thread Group 3-18,text,true,,9395,433,20,24,https://www.demoblaze.com/node_modules/tether/dist/js/tether.min.js,135,0,0
1649940927910,221,contact/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js-549,200,OK,Send Message Thread Group 3-18,text,true,,73098,456,20,24,https://www.demoblaze.com/node_modules/videojs-contrib-hls/dist/videojs-contrib-hls.min.js,151,0,0
1649940928131,149,contact/Samsung1.jpg-554,200,OK,Send Message Thread Group 3-18,bin,true,,27703,425,20,24,https://www.demoblaze.com/Samsung1.jpg,143,0,0
1649940928280,342,contact/node_modules/bootstrap/dist/js/bootstrap.min.js-552,200,OK,Send Message Thread Group 3-18,text,true,,15580,439,20,24,https://www.demoblaze.com/node_modules/bootstrap/dist/js/bootstrap.min.js,339,0,0
1649940928622,161,contact/nexus1.jpg-553,200,OK,Send Message Thread Group 3-18,bin,true,,34164,423,20,24,https://www.demoblaze.com/nexus1.jpg,156,0,0
1649940928783,357,contact/bm.png-557,200,OK,Send Message Thread Group 3-18,bin,true,,4287,419,20,24,https://www.demoblaze.com/bm.png,354,0,0
1649940929139,345,contact/iphone1.jpg-555,200,OK,Send Message Thread Group 3-18,bin,true,,34923,424,20,23,https://www.demoblaze.com/iphone1.jpg,335,0,0
1649940929485,164,contact/config.json-558,200,OK,Send Message Thread Group 3-18,text,true,,540,476,20,24,https://www.demoblaze.com/config.json,164,0,0
1649940929649,349,contact/imgs/front.jpg-556,200,OK,Send Message Thread Group 3-18,bin,true,,24973,427,20,24,https://www.demoblaze.com/imgs/front.jpg,347,0,0
1649940929998,279,contact/index.m3u8-560,200,OK,Send Message Thread Group 3-18,text,true,,1477,421,20,24,https://hls.demoblaze.com/index.m3u8,279,0,215
